gap,addr,rxtx,subaddr,count,data
11.6,1,TRUE,2,5,4db343712e53c42d226f
26.4,1,TRUE,2,5,887fb61ffd8000c0d3c6
11.7,1,TRUE,3,9,3cfbe967fe944e7d5182c7f363d8673846d2
26.4,1,TRUE,3,9,0d087c6998b4b3a6645eea3735da705bca0f
11.7,1,TRUE,20,5,18252127dcd8891b23ae
26.4,1,TRUE,20,5,49c14c2906c51056af25
11.7,1,TRUE,30,2,a78bcf2c
26.5,1,TRUE,30,2,959c2da8
94265.3,7,TRUE,3,32,7daa6ebf68c03b5be066508157fa7c229f9f9e5fa9e2615d671bcce32087aaff5e3945f7ff1ef63774d96c600f8aa1c22a912d56e6fe16c73c2e29a74cf73bd3
11.7,7,TRUE,20,31,65db4c631023655a284e94a1399c9de0e543648b564bafffaccc400729386e14675e05ac0d68e7981bd793a11eaf372db8227faef5942edad3172cb78b37
11.8,7,TRUE,30,2,f4497389
11.8,4,FALSE,16,9,cb4ef6835d9299b6a4b13ff3f8629eee13b4
11.7,4,FALSE,30,2,fb5de9bc
11.6,4,TRUE,19,16,606b6b48632aba06f5e18b1bcb1d7d18294ebe074a362157e968e20f918db1a4
11.6,4,TRUE,20,31,274e1319c73c8e884b49d372e08a4c0e6b350baa09ac6e93b9a2077ab9e4964ce770c2868640c957df911b9578757bd74c041a12017cbe094a50799e77d3
11.6,4,TRUE,26,31,9754cba1441d61ee85a3c6192bae6142e8ac7785a6fa7e4e46807d6f446f8a14c35ba2044981727e0f79d55f452533b47a40c03843e167d8191512896c71
11.6,4,TRUE,30,2,31cd913b
11.6,1,FALSE,1,10,5eca51d3dce316e73b83937a51a5a74d8d7112d4
26.4,1,FALSE,1,10,48dddf3844854e25e578a072d81bd363a7a51fd3
11.7,1,FALSE,2,5,c7144d80fd063b193b3c
26.4,1,FALSE,2,5,89599c72f18c1289c354
11.6,1,FALSE,6,16,e1b2558d0b46c0032280aa33c6edd02f74e9128e4acabdba7fe1974333040127
26.4,1,FALSE,6,16,71bb61e5a48d30e019323a398f7ca10b06ca03f75d4d7ade9943acc8fde355a6
11.6,1,FALSE,30,2,8c3920f7
26.4,1,FALSE,30,2,9a497663
11.7,1,TRUE,2,5,6911aaf1c021cb3c9ade
26.4,1,TRUE,2,5,ef774841e1c9b4b502cb
11.6,1,TRUE,3,9,33c5d75339aeb53e24c3d898854fd3f252a5
26.4,1,TRUE,3,9,579fad188ce0998e8fdb414d6430ff6afeb7
11.6,1,TRUE,20,5,f4c6247e3b8606675f8b
26.4,1,TRUE,20,5,45c70bfc103634867948
11.7,1,TRUE,30,2,b571b137
26.4,1,TRUE,30,2,07157d0f
94236.5,7,TRUE,3,32,dfd7bbd6d0b99a01720c2f21cbb501fe1be727139f74302c7696d472bd6383cf96919f372510e6bed5b9779e5218cd8dfc2329e3bd766a73ddaa480c98908a3d
11.7,7,TRUE,20,31,ee44ee532a8465907e80da824ab1b8328e3ec6359d627c3b5e385d0edb819e35810af5fcee60b37e0c457e3c614ac9394fc4a9f904911d1fd8ed74d0d3c7
11.7,7,TRUE,30,2,e79ecf72
11.7,4,FALSE,16,9,7a22c43cc77acdabd4d9ed2e27204cd74b51
11.7,4,FALSE,30,2,793155d6
11.7,4,TRUE,19,16,785aceeebabe1249a5114ba2f413c507b4f59602f978efb9bfbefa1b11456b44
11.6,4,TRUE,20,31,492932ba1086068daf1760af260fbabd5b261121ab153612ab9305749b3931a73e0d3a4d48835bcada90a4bb1bb1902532fd62e75f45796d2e1c12e05a4c
11.6,4,TRUE,26,31,f1019e632c3a1e4ba491650c1820ca42eaba49e7c30b6ee70e24c3aaf8361e5321a88707bf7c9130980897b33d844aabfe9784f77bbe8608e1796b076750
11.6,4,TRUE,30,2,35a84a73
11.6,1,FALSE,1,10,5a29767b36df2d723ea1613ffd7295aa6cd9aefd
26.4,1,FALSE,1,10,a9d48ddf76f225f7a0e2de8ba44f24e2418d69ee
11.7,1,FALSE,2,5,d6c56e009c1c4b6c3e67
26.4,1,FALSE,2,5,b2dab733a249652f690a
11.7,1,FALSE,6,16,9ccb8e9e013b2f1c85c2571f9655b5dd861746af0b759c1aad420a4cf4eda544
26.5,1,FALSE,6,16,6785f3d8ec3f330ad4742fab34d9d131c4e858da7282ba3325f33aadf65395db
11.6,1,FALSE,30,2,d5ec3aec
26.4,1,FALSE,30,2,2b7005f2
11.7,1,TRUE,2,5,a2b7290abce32d658e33
26.4,1,TRUE,2,5,578fb5b82d9d13d2c31d
11.7,1,TRUE,3,9,63a233fb2645e2ce187c78ba8a19205787d6
26.4,1,TRUE,3,9,59aeacbf61e8bbde700f44acd0652edeb96d
11.6,1,TRUE,20,5,5bc56db5f54799872289
26.4,1,TRUE,20,5,541c3bc8b0971119b606
11.7,1,TRUE,30,2,56e2765a
26.4,1,TRUE,30,2,8a619527
94485.1,7,FALSE,1,10,f2575f62029f84bd7518575d61e1c8010d2118f8
11.7,7,FALSE,2,5,20e12866c7ff3a2af29d
11.7,7,FALSE,6,25,c189aac1456a4221191a7ec7e58a15ac347812bfc86cee6b092e7ba155735c2ce23ae4c23a2473d39c588d57f295f8d314a1
11.6,7,FALSE,30,2,f7a1ec83
11.6,7,TRUE,3,32,f9cd7ce324c7fe22e12c3230391515bfda0f61ce6721651cd39370939b72c5a972a6baedc71aa310fc08ca2989645e9c9fa0e70e427efb1b99e6f9232cccd210
11.7,7,TRUE,20,31,51d1961b82ea4cae336e031a312841bb74c3ad11e455fade57c48855a05a839150cabbe129caadadf5c75424754d37a4e2de485000691e5e5ae4087d328f
11.6,7,TRUE,30,2,af811fd7
11.6,4,FALSE,16,9,2f333da706e7af047f234076346f9c444b30
11.6,4,FALSE,30,2,0581127e
11.6,4,TRUE,19,16,f215b74739623eb2d5aa339426885d47e181688939a515a1aa2c6975b46c98cd
11.7,4,TRUE,20,31,c4548d01feb23fa04df67cb55100affd2103ae6422b0bf47edf4421d9fc3f371b72af313aa29245eea80e89d2f2f548812ac0f29211d71a82ce9fc36587d
11.7,4,TRUE,26,31,b0c4ec48ede9fd0b9be4beb1279dd24120d0191adb0dcf400a1a4cbb4e0f51d960aa4c02d8f48dbf2079434c4b79cda34897a21314843e182e32809648aa
11.7,4,TRUE,30,2,840dfc27
11.6,1,FALSE,1,10,1839d7a4773075740bdc4fbb489f48116944eaf4
26.4,1,FALSE,1,10,1005664a4a22d036baeccb9b038b7ecdf09687a6
11.6,1,FALSE,2,5,7eeddc4cff6cafd26e97
26.4,1,FALSE,2,5,76312689ffb90e8d4220
11.7,1,FALSE,6,16,a7ccb6e9e17c56d06423c1511bc0c9b4b1ff7f2878f75006c869275b20bcae8a
26.4,1,FALSE,6,16,311f36718576a134b1665614636ed0c486b892a8c56708aaeb60e411526e38a2
11.7,1,FALSE,30,2,ab87cb51
26.4,1,FALSE,30,2,c956885b
11.7,1,TRUE,2,5,20d4c2a8a599f9a1e8af
26.4,1,TRUE,2,5,e8cc3b5ebe8ebe853745
11.6,1,TRUE,3,9,de4c59414728379eed64cdf0512004419d22
26.4,1,TRUE,3,9,dd2b3456b6742bcfb5cc5e45d689c23dc207
11.7,1,TRUE,20,5,96badec5ebe43e36d7f7
26.4,1,TRUE,20,5,8d4e77e053a518d043cd
11.7,1,TRUE,30,2,9848e409
26.4,1,TRUE,30,2,70b329bf
93186.3,7,FALSE,1,10,1992f3e4c964bc44b7b82f31bb1e460940e7bce5
11.6,7,FALSE,2,5,3a22c41ad12d8a8dfdcc
11.6,7,FALSE,6,25,5a74e885c15188066978fbe020ff3194cf1df1e3d11bed2b21a35a55b659a9bd603a7a3f8f99c91c9980036b712d8b613633
11.7,7,FALSE,30,2,d8957e7e
11.7,7,TRUE,3,32,1f52d1a403bbba7289c54fd164240f736f336617a0c11939e61610b10746cc87cc2eb7622554fad326ae99716a300e088c0fecacfdcdcad2aac1686605aa19db
11.7,7,TRUE,20,31,557378362b03170283e52c7617f632806b907103ab5ff365bd9210886945f4b864a0b8ccca84d9147579b9b9388191ae73530f8d214a436155befadaf0c8
11.7,7,TRUE,30,2,933db1d4
11.7,4,FALSE,16,9,61c4806d5a1ee4f96783558125fcd6c3fc55
11.7,4,FALSE,30,2,45141d2a
11.7,4,TRUE,19,16,7fa900eb6d78575bdc6e013f293db81f637a36f18a074c0c7c0f1ac8f53c59b7
11.7,4,TRUE,20,31,5050e26b22bc5e8bcdd1d55a87f10f55eef1c2d58ed4449479747a923e28c0b32dc0c8bac9328e4b8f41c8b8ca8cd73281912850599a61aac765b8a74b86
11.7,4,TRUE,26,31,1694fd57f2b7ce604d8d07ac075a42a7b9cefea1393c49e5d5c21f9e14d3d4e229b538bb2e17efc77572b9a74006bda0a568eb76a0327fc92b8a98a67cf7
11.6,4,TRUE,30,2,e5f39d6e
11.6,1,FALSE,1,10,70e55813765eb9887caefe8c13b81f58902c0138
26.4,1,FALSE,1,10,6be90bdba17cb32d769cdba985ef38a6bf5605ed
11.6,1,FALSE,2,5,390cc6573d63717de931
26.4,1,FALSE,2,5,1725fff2bdfeea30b389
11.6,1,FALSE,6,16,3d0c5ea73074b23d7fd5e93473dcdb1917f912ada6321c94cde60b57891313b9
26.4,1,FALSE,6,16,931bd1372f86deb3aae2f1a13fd59dd8f41cb01582dd4d3ac97ba896362fabe9
11.7,1,FALSE,30,2,05ff887b
26.4,1,FALSE,30,2,ccc1ef69
11.7,1,TRUE,2,5,9538331f2609923941bc
26.4,1,TRUE,2,5,2c0833690c9424db673d
11.7,1,TRUE,3,9,b5ea8c90668e00675ea1c976337f67d96672
26.4,1,TRUE,3,9,a57f939dc1922eac05dcd87f6ecfaea71d3f
11.7,1,TRUE,20,5,b77a06f90ddc990805b2
26.4,1,TRUE,20,5,dc1b463395563b129e31
11.7,1,TRUE,30,2,30581aa4
26.4,1,TRUE,30,2,a6000ecf
93181.4,7,FALSE,1,10,9724fa630d103c4501cb4e491c27dc8d4156aa4c
11.7,7,FALSE,2,5,b1b5e1f0a0f801a3056b
11.7,7,FALSE,6,25,acecdffe80a6ddb2f6680e77f8028de3f5245dd6c5d563c1211451b7f8f4d2f1f716acc66dfe7eb7083db775907edde31935
11.8,7,FALSE,30,2,2178a630
11.8,7,TRUE,3,32,0d06c63530a4426b84aa9d7bb06158e8285a64e5ee93a97baebfbafbb6fa36f55cbf1cd415b970f27dad0a89c19f19800ddbcd6364dcce9984ba9dc071adeab3
11.7,7,TRUE,20,31,a3a67d09a19902bfcc80eee73ee70021aafec271a9965998ede15d4e3bcba60e36e818287bb52e934c7926a6f1e48229d9b2512b3b049dae654f2aee63a2
11.8,7,TRUE,30,2,9c73721d
11.8,4,FALSE,16,9,cfddda6de7673e6a16c2bb93d897f93c36dc
11.7,4,FALSE,30,2,df2d97f3
11.7,4,TRUE,19,16,400b5a4114725c5b55c3cc81f6e7fdbb07a16e861aff8fa48b9db250873b6fdf
11.7,4,TRUE,20,31,73f99f24547ccfb1a2bbd73e8f979e421f217e5d845e462eb60795aac0df427864913384d34c3b281e9fe19d675726073f5f6eb4eb1ecc5bda325124f567
11.7,4,TRUE,26,31,951c14afd4bc15509e6e51e980c6c3be07bff02b9da2081b5e3486c9b3e2c5ee029f80a63f0e50f38b769cef7abc971e0deb5309d28dc470a2cd3dc27fa2
11.7,4,TRUE,30,2,0c96545c
11.7,1,FALSE,1,10,e0c91327ef51bace4d564e88ac2e65b277b51eb2
26.4,1,FALSE,1,10,e7d3dff3e1838be5d6f1c5903e823aa69195316c
11.7,1,FALSE,2,5,16363f0b9c951e3f9fb2
26.4,1,FALSE,2,5,f8e45785f46f8ad4ee04
11.7,1,FALSE,6,16,9fc68fee13a2b2dd7210abe508c29329827a35d21a5b85167d2f3da32af67b03
26.4,1,FALSE,6,16,605ef3baf1e225b0be361fc412fc06268cb5f9e6a99ab7e8da8f34546ff8afbb
11.7,1,FALSE,30,2,74843479
26.4,1,FALSE,30,2,82c5145d
11.7,1,TRUE,2,5,8c65c18535611d4adda4
26.4,1,TRUE,2,5,c0d563442b336b914feb
11.6,1,TRUE,3,9,e0a28e1880a85ae4a1d3429608305d67ccef
26.4,1,TRUE,3,9,a304f2aaf2915fe92ae49ecdb430cd184b5f
11.7,1,TRUE,20,5,b103f07b553c51112d44
26.4,1,TRUE,20,5,b1e226cfcab020ba669a
11.7,1,TRUE,30,2,c3cd9ed6
26.4,1,TRUE,30,2,1b51c37e
93057.1,7,FALSE,1,10,159b7f3feaee86d1081e436bd5a0109c38bc4a19
11.7,7,FALSE,2,5,bac114d904b46cc6df70
11.7,7,FALSE,6,25,750e7bb9d1b53798bb566e846cc251d030b2c839b42e7d10bbaddb2735016a88da2044a29c05e836dafaf32efecc3bb63b93
11.6,7,FALSE,30,2,bb1d12a8
11.6,7,TRUE,3,32,be88959765da064c3bf77825eddb050e5dde3f0def8b487d5528af2e6725e82b8451fbebbd9e4d6ab2d3c02b67811264971ab6714e25e18c87bcaf99b54865db
11.7,7,TRUE,20,31,bcd669eb3dcaab938815805e6392d6048817e8281269f7137713704af56e103ff54a58cc93ff139dd482a1e8da4a3b0054ddf5fc79c482e22384f97bc300
11.7,7,TRUE,30,2,1acafb8f
11.7,4,FALSE,16,9,ccbdd7f59c66049e25c2c580dc3da30801db
11.7,4,FALSE,30,2,b5e78769
11.7,4,TRUE,19,16,eed17e67c463e8b733c9741eee3c6a25a235e9a4c0771473305d7bdb46a1a50f
11.7,4,TRUE,20,31,f52ec6a1f23a035c12164d26ee0bbd61a7e0137cd02fcd575449e56ebe411d8afe1c58669db554eeb3ca5d28f7a1380f497e1f96bb2fa9b71e03e7e440d5
11.7,4,TRUE,26,31,c89b0bf15c59edc4447d33a70e4ea3de40cb336968bd8e029a2da2c06b06c6dbcfa47121255deda2dc6a8ac87cafe4001444496cda3d1e399118b5cfe627
11.7,4,TRUE,30,2,7dedad4a
11.7,1,FALSE,1,10,fcfd7c89104636dd0d88a4a010ab07563a560fcb
26.4,1,FALSE,1,10,e1ed9e91b68ade3fb093c1d688a74265a352978c
11.7,1,FALSE,2,5,b6e71339829deef731d1
26.4,1,FALSE,2,5,f70e24e702329d052f52
11.7,1,FALSE,6,16,f2cc3294d11eb997284483ebf9576d40445c5141b56d1b17f40b56ff358d3b6f
26.4,1,FALSE,6,16,2acd00eb2da3ec8dffd3772d2361f168d4412aa82d07317c8f64bea59e1619eb
11.7,1,FALSE,30,2,d5666bd0
26.4,1,FALSE,30,2,795be45e
11.7,1,TRUE,2,5,b240e53db0d9acef12ea
26.4,1,TRUE,2,5,3618a5f2bd4dd2f05b43
11.6,1,TRUE,3,9,74a33720bfc1c16c2fd4e57f89de0fac8f1f
26.5,1,TRUE,3,9,b9385478e85db160f1f2f66feca6110dc313
11.7,1,TRUE,20,5,fe7404727e4ea0068112
26.4,1,TRUE,20,5,d39af520ca61abcd695b
11.7,1,TRUE,30,2,7bc03d74
26.4,1,TRUE,30,2,159d457f
93170.3,7,FALSE,1,10,bd0af3676bc8f573cf63047ba08c63591afc410e
11.7,7,FALSE,2,5,399402e7e21f22629b11
11.7,7,FALSE,6,25,e4f6e46a01cec620d5fbf885f4dc6047eedf6e23ea3e1da7a8bcbee3cdeb3d5d6ac1dc2e32f94c076cc3a59aaae86624028b
11.7,7,FALSE,30,2,60afbe7f
11.7,7,TRUE,3,32,42a57ab058127bb6489ecd6f6e909e31f1f33b430d090a6217200a27f23403f2e3b006910a71e4b24f5a8b962b764c8960f1af4ee9db383151d2682e8ae605c6
11.8,7,TRUE,20,31,0634851845044239506faf041b3dfc0b68d18ec3009fde654ccceb1def6d97f34a416fffd794082eed83dfb2de564c890746d9c417e5b79f133bf6832699
11.7,7,TRUE,30,2,8cc9cfcc
11.7,4,FALSE,16,9,121920cb741053d27b3d56f9efff7b9d2e67
11.7,4,FALSE,30,2,86984cc5
11.6,4,TRUE,19,16,195eabcaba3c59ec688dd52aa5d34f99ff11647bcf58cbd0daf5547a4a02517d
11.6,4,TRUE,20,31,e902a9c0845960458c2f46d4a930aa4e0cffb9029c1685e3fb8acbad0da6efe7a3fbd9ffc666d397375ccbdaf7cc91b0582170a7c9cfaa62acb97465756f
11.6,4,TRUE,26,31,15122d40031549b7a1d0334fe542fbf5bf0bf8a0ddfba54b5db4ec2d88ae8266cdc45a96f8ceeb8dbe1816ca49ca46c9e634ce33f7239ab597587dc81128
11.6,4,TRUE,30,2,41ec320c
11.6,1,FALSE,1,10,a5a832c9d9f86cd5696c3a7ec8cc590cdb6b9716
26.4,1,FALSE,1,10,14e13cc68b7947be51006cdba6464508e68dfd4a
11.6,1,FALSE,2,5,42c3a8e1c35152c15979
26.4,1,FALSE,2,5,52fe7c4fe696d9c425e6
11.6,1,FALSE,6,16,d69a5976c7887c17f841220b6f766de6f81660184b0593b9836f4982b0f5d385
26.4,1,FALSE,6,16,3c852c4da2b4d15fbfb1ba9ef20ba2386bcb76cd5d1ee927955f097dfa12ee43
11.7,1,FALSE,30,2,5a8c99ff
26.4,1,FALSE,30,2,af5867aa
11.7,1,TRUE,2,5,b0e7d965a49f73f7a3be
26.4,1,TRUE,2,5,d22d54ae2c2f1005a6e4
11.6,1,TRUE,3,9,6a1a27dce0f34b478204f64225937b0bfa72
26.4,1,TRUE,3,9,5b010787ffba88c71156f813e7fed83b9c84
11.7,1,TRUE,20,5,52d0bd33930f71cdcb04
26.4,1,TRUE,20,5,de3af3eae0df906f4e68
11.7,1,TRUE,30,2,cf335d51
26.4,1,TRUE,30,2,3362c249
93083.6,7,FALSE,1,10,860ae50bbb3671e587783c497b875b5a72197439
11.8,7,FALSE,2,5,24bcd7af120d13dd9a22
11.8,7,FALSE,6,25,0b0ea58f0811705307ef4c208c8e9f89c5a1b2180bd16c0e76d2325f973bbea98aad84c2a9f1766c0128d953900320710aa5
11.8,7,FALSE,30,2,1a23291d
11.8,7,TRUE,3,32,e57b05575c0798d7ee87b8c102d0ff81a4b3be80ef85a598a118d720002b7ae82b7b0cd419d2c00662661d6994a92cd5cf2d7c51ae1f0594adc384c488da3649
11.7,7,TRUE,20,31,2266eac3ce39ec6f4259a70eb27a608914936b50fe5ce53d7a3d87e130233a42fd9ce8e9a3d1abf55c178f70f4ee250a6cc226a1426850cdbb15979eecd9
11.7,7,TRUE,30,2,4e1492d1
11.7,4,FALSE,16,9,57f05c6b7898efd8f1e143d0469e3daed5e5
11.6,4,FALSE,30,2,b9b3fa5b
11.6,4,TRUE,19,16,c8dcf30309738a97cdfadea8fd5aa43b185aa31d47d9ac242a741758373f5e71
11.6,4,TRUE,20,31,411d15e9e8a7e1893cfaa92150e47223323ea372692bfaa64ec040ed1a4cab311c09b62af03e4e3f5daca7fd4aed3109887d060c168424de9e5a52b9d11d
11.7,4,TRUE,26,31,9f6f379d28f693c05d266d91ff10b693a5eb175ea1b9098d653973cb03aa2d0a4d69f74fd73771d58b284ba27428e77b74b162da789a0cbcb27202f827d5
11.6,4,TRUE,30,2,fa130828
11.6,1,FALSE,1,10,921504bec1d7bf5295423567ee34ad5ba3b5e9ec
26.4,1,FALSE,1,10,0c1be0a28190c89bfdb194d6938f126f473bcac5
11.6,1,FALSE,2,5,d7ab7d80d5ade5ead507
26.4,1,FALSE,2,5,9918a1f075d367ba0233
11.7,1,FALSE,6,16,d880c68f15f014f4650cf06468580f0d3a9d10b73ae69d6d8c64d137e1c204d5
26.4,1,FALSE,6,16,d8b3b0c82ebd8113f15c8f0ee939e10014494a09a24e79c240e1f3efa8aeef70
11.7,1,FALSE,30,2,6e2c8fd9
26.4,1,FALSE,30,2,401939bc
11.7,1,TRUE,2,5,a18ced27ac3f9dc469fc
26.4,1,TRUE,2,5,d89b52facc5bacebb519
11.6,1,TRUE,3,9,c5df30a36fe4c3fd609feea993781f2eb33e
26.4,1,TRUE,3,9,e4dd161b83db68f5914e3a2fc5b11e2bbde2
11.7,1,TRUE,20,5,b273341b18b4de7b7a2b
26.4,1,TRUE,20,5,10e1c76070636fb6a60e
11.7,1,TRUE,30,2,c62a016a
26.4,1,TRUE,30,2,cefff21b
93191.9,7,FALSE,1,10,635c12883b0e82255345506f231707828bbf05b5
11.7,7,FALSE,2,5,ac6bdc47116283845334
11.7,7,FALSE,6,25,05b4bba4dafe29aa13c04691beb060cb75472ad6117f1b97bc1284841b6434383b7f7bd2aa9b82e64452ef8f857fceb6f17d
11.7,7,FALSE,30,2,7f89533d
11.7,7,TRUE,3,32,454728f3c49fe47317e79945b4fdab7a956ffff000b22c42caebba3395d63962a80ffd599e6cc0204301c5260539702fa41474cd8a4d808d593837001ffe56ca
11.7,7,TRUE,20,31,ade7c20c4fd4252661d8eb7a273c3b6e05af9a1ca404f67356715d2ad24271f6abebcddf1cdc6597056bd6091e7de3c55149138330660361bd22dbd472e6
11.7,7,TRUE,30,2,88cad3b4
11.8,4,FALSE,16,9,e9e310e62c5278798564d7642555483adaa9
11.7,4,FALSE,30,2,dca835c5
11.7,4,TRUE,19,16,39c357ca3940d96965910d96a50fd7e977640c2cbe90890232d9267c330fdc35
11.7,4,TRUE,20,31,9aa0dea10b655fa0d3e1af10c2533b7c1082eb6cbbae2af01ebb36274355b392df91b10b897b89d1a60653da466c742e833abfd0e8e39bdfd463a33de8dd
11.7,4,TRUE,26,31,3c5fee003e80f65161b61a1a1b976e13d9051c39c7e5e7543ecee512436fe406e9f58dac9647e0b70bee70616cc514f860e5e49252139e71173528fbb11a
11.7,4,TRUE,30,2,1c0330b8
11.7,1,FALSE,1,10,a8efc845618433ae8804b07b61ff328158f3e865
26.5,1,FALSE,1,10,bf354690a316f7783d548d4bbbea4dee70ef9bc6
11.6,1,FALSE,2,5,406ea01a9e41eef63531
26.4,1,FALSE,2,5,584d2344cc9a94f9a339
11.7,1,FALSE,6,16,d56e49946588f79480dd3726e32835253efd3fe20207cbcc0a6a9cea3e0ede61
26.4,1,FALSE,6,16,0e56c103eacf44ca42f9a9ac0a0705d04dc298caeebd1c60e7371777ab47db13
11.7,1,FALSE,30,2,324eea06
26.4,1,FALSE,30,2,e0d4b279
11.6,1,TRUE,2,5,608e8fe2308df385505f
26.4,1,TRUE,2,5,76cdb05d96e7626f28e3
11.7,1,TRUE,3,9,e9042f629610d7fd882fbcd9ed9a018fc33c
26.4,1,TRUE,3,9,214bf76d51ea6024e97ff433813286ee316a
11.6,1,TRUE,20,5,fdb06d615dd467ba057d
26.5,1,TRUE,20,5,e81026d95015b440eada
11.6,1,TRUE,30,2,5853ddc0
26.4,1,TRUE,30,2,40384227
93163.2,7,FALSE,1,10,b10ec143d361893c0299d44863b7b4e796f6749f
11.7,7,FALSE,2,5,e37a75ae2edc85a02c19
11.7,7,FALSE,6,25,f0ee09a07024a4d0713daf5847bbcecc7e766f2b4c518dbdd126b02ab9485bee389d0f0fe6d55662141942c59fd05c901f10
11.6,7,FALSE,30,2,46242690
11.6,7,TRUE,3,32,d17f927f0bc13891b3d26dfaf8cd4fbb1d7fb8ea6a70915c6995b9c2d4b633bc6157e3c33eb8156801339d754469cd9778ebbe07a6ba5f84ac6abacd3d801681
11.7,7,TRUE,20,31,a635db38e996020eaae8baa91e4e80c8a8435f2eefe81d1b3363eaf375b7b546633db8b46e9a184821198c9381e5377339bedb47016b021e7b8de4cd7d20
11.6,7,TRUE,30,2,aa611da9
11.6,4,FALSE,16,9,37d0d8740ec780996a3079ca708b0059c7d4
11.7,4,FALSE,30,2,b3c9f195
11.7,4,TRUE,19,16,60d7d1186abb8ee423a840e854e1b4c481ef4b3b01b47fbee5291584b1e8001c
11.7,4,TRUE,20,31,273dad7983b324267b83c3d8cf6b066ec5106a5700ea5d297c69c23eb80deca0ceaaff35406ab2acc936220f6f4f3a1d69db788f6886c564e273c5bb8c9a
11.7,4,TRUE,26,31,9fee91cfaf23d3f06b454992a157a29611918b00e9a11a2c1088db6a83e6b606db6f90940b0da8a6dc8f9b4292a5751d4dc2930801bf46fd9243451cbed3
11.6,4,TRUE,30,2,d8adcc18
11.6,1,FALSE,1,10,f0f470c7ed28a1f61f0b37fce9e01083729b6507
26.4,1,FALSE,1,10,d248db202755c8869d19187cf0981f80a5faeb7b
11.6,1,FALSE,2,5,d14d924cb1cc230daa87
26.4,1,FALSE,2,5,6ab78a331175f7499964
11.6,1,FALSE,6,16,6455a0211e34d4e67bbf31b867fe60e1b28e1e459298fda7b8228558d7677bac
26.4,1,FALSE,6,16,6f71a9f7ac78380bfd204166285e733e833561ee27c2cffc916da9e328da23dd
11.7,1,FALSE,30,2,70f87ddf
26.4,1,FALSE,30,2,6886d55a
11.7,1,TRUE,2,5,6994d7ddb0bc03f3441b
26.4,1,TRUE,2,5,e069df20f44ed2c20154
11.7,1,TRUE,3,9,6771752dc53dd3be52c4b7ef4ad25f1afb0d
26.4,1,TRUE,3,9,3c3098c540c20ba95cc0aeb1a32e71792bbb
11.7,1,TRUE,20,5,ba2388a5019a194dc2fc
26.4,1,TRUE,20,5,70de7b807360f132bc99
11.7,1,TRUE,30,2,906e7a5d
26.4,1,TRUE,30,2,f93d0073
93157.3,7,FALSE,1,10,796bc0ee808b4ad0b49bebe2fa2b9aeebba05ba5
11.7,7,FALSE,2,5,ee50676cf59cc153f010
11.7,7,FALSE,6,25,a33abe557afd149cc7154c343da52c20f8461fa3110b1824e051d4fc9f29a187ac0b43a6afd047343d24d74fb5823fb5cd21
11.7,7,FALSE,30,2,395e6e1e
11.7,7,TRUE,3,32,d2d8efc94b4df1e01081a267004b0c2409693a096dd6131df4a9f9414c8c3670b71573fb19bc7dfbbe5c1be397af20f6a37e78a1a2d0c52e16badae3ddb50137
11.7,7,TRUE,20,31,58ab51b5ead8b07aee25d94eca369539db0609760f96b20e3ee8549a2084cafa8a51bc875cf83aa1911dd61d97d2df29863c2569cce9e9471db87e8a70aa
11.7,7,TRUE,30,2,9bce3b57
11.7,4,FALSE,16,9,ba463c7c214f4dc57cb10f82a25241091f18
11.7,4,FALSE,30,2,28470d97
11.7,4,TRUE,19,16,aa9415eb975468748dd5e80e13a24446a6fc1d38daa1a55efffc975a134ccdb4
11.7,4,TRUE,20,31,1a112317f48ab457ee73643d7310112eeea3c7ecd93821eabefb3d5a378ee1765434312f0b1e5de571597478af46ab354fe66e01f2ce2df24237fa204359
11.7,4,TRUE,26,31,3667dd843aef306f796debe429801b731208a048f7208bea1bbc14565806977233ab7ce492772c067b7925989586294204ea6378666f591df412691dafb6
11.7,4,TRUE,30,2,1d1ad078
11.7,1,FALSE,1,10,6407925ed8ce9c5bfb69032aea9c47bbd4384006
26.4,1,FALSE,1,10,d44a6ee15ea477255fd51e5201597e5648c454f5
11.6,1,FALSE,2,5,79ff0fd40080af1599bb
26.4,1,FALSE,2,5,be1a3451ed6dad04e165
11.7,1,FALSE,6,16,33dd5bf250fad9d80bba8d09e5ca70dbb9ddae3b94d1b37133b0602fc584a266
26.4,1,FALSE,6,16,b0cfc491f3f659c7eca7297b847735a2f1fbedc466e369cfcf555616c5d3e7f7
11.7,1,FALSE,30,2,a7eee1d5
26.4,1,FALSE,30,2,bcbb262d
11.7,1,TRUE,2,5,f4e405028ee8568a125a
26.4,1,TRUE,2,5,56a3dbfbaa3e517e6999
11.6,1,TRUE,3,9,fac341c788954668300330fd70d956248747
26.4,1,TRUE,3,9,144115ca8430f7601086b1ff42f34f9e5dba
11.6,1,TRUE,20,5,a4a7ebcb8fe0d8e23ed7
26.4,1,TRUE,20,5,d2c0768b921b18fd3df0
11.6,1,TRUE,30,2,3ca1c69f
26.4,1,TRUE,30,2,acd02888
93206.5,7,FALSE,1,10,5486414b5e3233c53658cfed7a85af4ec66feb75
11.7,7,FALSE,2,5,cd7d818c490edb68cd05
11.7,7,FALSE,6,25,5bcc387c0633df3d6df404f067bc568fb4cacd922d6b38dcf1fc0c9a35c3d80692c7fb7b9f7535c2c128a03d175ac1879bff
